number,state,title,url,created_at,updated_at,closed_at,merged_at,user,labels,seed_title_match,discovered_from_issue_timeline,referenced_seed_issues_in_body,base_ref,head_ref,merged,changed_files,additions,deletions,files_downloaded,reviews_downloaded,review_comments_downloaded,issue_comments_downloaded,body_excerpt
24949,closed,fix(coderd/x/chatd/chaterror): de-flake TestClassify_ParsesRetryAfterHTTPDate,https://github.com/coder/coder/pull/24949,2026-05-04T22:49:27Z,2026-05-19T00:29:29Z,2026-05-19T00:29:29Z,,blinkagent[bot],stale;community,True,False,,main,fix/classify-retry-after-http-date-flake,False,1,9,3,1,0,0,0,"## Problem `TestClassify_ParsesRetryAfterHTTPDate` flaked in CI ([run 25336190655](https://github.com/coder/coder/actions/runs/25336190655)): ``` --- FAIL: coderd/x/chatd/chaterror TestClassify_ParsesRetryAfterHTTPDate (0.00s) classify_test.go:634: Error: ""1.997382403s"" is not greater than or equal to ""2s"" ``` ## Root cause The test built a `Retry-After` header from `time.Now().Add(3 * time.Second)` formatted as an HTTP date. `http.TimeFormat` only has 1-second resolution, so on parse-back `time"
25015,closed,fix(coderd/externalauth): isolate TestValidateToken transports to fix flake,https://github.com/coder/coder/pull/25015,2026-05-06T22:08:55Z,2026-05-07T14:38:35Z,2026-05-07T14:38:21Z,2026-05-07T14:38:21Z,zedkipp,,True,False,,main,zedkipp/fix-validate-token-flake,True,1,18,7,1,1,0,0,"This change uses separate http clients/transports in TestValidateToken subtests. Previously parallel subtests of TestValidateToken shared http.DefaultTransport. When one subtest's httptest.Server.Close() ran in t.Cleanup, it called http.DefaultTransport.CloseIdleConnections, which could interrupt connection(s) used in another subtest. https://github.com/coder/internal/issues/1514"
25171,closed,test(coderd): centralize chat test harness and stabilize flakes,https://github.com/coder/coder/pull/25171,2026-05-12T03:47:42Z,2026-05-12T12:14:12Z,2026-05-12T12:13:56Z,2026-05-12T12:13:56Z,ethanndickson,,True,False,,main,testing-tyw9,True,8,271,133,8,2,1,3,"Chat tests previously constructed a real `openai` provider with a fake API key and no `BaseURL`, so background title generation hit `api.openai.com` and timed out under `-race`. The same root cause produced several distinct flakes: title regeneration races with synchronous `UpdateChat`/`ProposeChatTitle`, and pagination races against `updated_at` bumps from real-network processing. This moves the fake OpenAI-compatible provider and the chat-settle wait into first-class `coderdtest` capabilities."
25177,closed,test(coderd/x/chatd): skip stale notification flakes,https://github.com/coder/coder/pull/25177,2026-05-12T10:31:10Z,2026-05-12T12:50:49Z,2026-05-12T12:50:31Z,2026-05-12T12:50:31Z,ibetitsmike,,True,False,,main,mike/skip-chatd-stale-notify-flakes,True,2,30,0,2,1,0,0,"Skip the chatd tests that currently flake because the control notification flow cannot distinguish stale wake/status NOTIFY payloads from real interrupt requests. Each skipped test includes a TODO to re-enable it after the chatd notification flow refactor handles stale notifications correctly. Supersedes #25133, #25134, #25135, and #25139. Refs [CODAGT-353](https://linear.app/coder/issue/CODAGT-353), [CODAGT-356](https://linear.app/coder/issue/CODAGT-356), [CODAGT-360](https://linear.app/coder/i"
25237,closed,fix(site): remove flaky pagination test from WorkspacesPage (cherry-pick #24165),https://github.com/coder/coder/pull/25237,2026-05-12T21:52:48Z,2026-05-13T01:29:10Z,2026-05-13T01:29:02Z,2026-05-13T01:29:02Z,Shelnutt2,cherry-pick/v2.30,True,False,,release/2.30,cherry-pick/flake-fix-24165-2.30,True,1,0,61,1,1,0,1,"Cherry-pick of #24165 to `release/2.30`. Removes the flaky pagination query key test that timed out in CI (6204ms vs 5000ms limit) because `renderWithAuth` boots 12+ MSW round-trips before the page mounts. On this branch `WorkspacesPage.stories.tsx` does not exist, so the test is removed rather than moved to a story. > 🤖 Generated by Coder Agent"
25239,closed,fix(site): remove flaky pagination test from WorkspacesPage (cherry-pick #24165),https://github.com/coder/coder/pull/25239,2026-05-12T21:52:48Z,2026-05-13T01:29:34Z,2026-05-13T01:29:23Z,2026-05-13T01:29:23Z,Shelnutt2,cherry-pick/v2.31,True,False,,release/2.31,cherry-pick/flake-fix-24165-2.31,True,1,0,61,1,1,0,0,"Cherry-pick of #24165 to `release/2.31`. Removes the flaky pagination query key test that timed out in CI (6204ms vs 5000ms limit) because `renderWithAuth` boots 12+ MSW round-trips before the page mounts. On this branch `WorkspacesPage.stories.tsx` does not exist, so the test is removed rather than moved to a story. > 🤖 Generated by Coder Agent"
25272,closed,fix: fix flaky storybook test,https://github.com/coder/coder/pull/25272,2026-05-13T09:53:01Z,2026-05-13T15:08:33Z,2026-05-13T15:08:19Z,2026-05-13T15:08:19Z,jaaydenh,,True,False,,main,jaaydenh/sidebar-flake-fix,True,1,86,55,1,1,0,0,
25306,closed,fix(coderd): stabilize TestPatchChatMessage/ChangesModel flaky test,https://github.com/coder/coder/pull/25306,2026-05-13T17:55:46Z,2026-05-15T13:34:05Z,2026-05-15T13:33:54Z,2026-05-15T13:33:54Z,kylecarbs,,True,False,,main,fix/flaky-changes-model-test,True,1,27,0,1,3,2,2,Fixes coder/internal#1535 ## Problem `TestPatchChatMessage/ChangesModel` is flaky because it races with the chat daemon's background processing. `CreateChat` sets the chat to `pending` and the daemon picks it up asynchronously. The test immediately calls `EditChatMessage` (which changes the model to an override) while the first processing round is still running. The `InsertChatMessages` SQL CTE unconditionally updates `chats.last_model_config_id` to the model of the last inserted message. When t
25376,closed,test: skip stale notification chatd flakes,https://github.com/coder/coder/pull/25376,2026-05-15T01:43:32Z,2026-05-15T07:36:57Z,2026-05-15T07:36:49Z,2026-05-15T07:36:48Z,ethanndickson,,True,False,,main,messages-k6rh-1,True,3,26,4,3,1,0,0,"These chatd tests are flaking for the same stale control-notification race tracked by CODAGT-353, so this change skips the newly reflaking advisor-chain and `TestPatchChatMessage/ChangesModel` tests and rewrites the older `TODO(hugodutka)` skips to point at the same root cause. This keeps the known flakes documented consistently until the chatd notification-flow refactor lands. Closes CODAGT-427 Closes https://github.com/coder/internal/issues/1510"
25603,closed,fix(coderd): fix flaky TestSendMessageWithModelOverrideUpdatesLastModelConfigID,https://github.com/coder/coder/pull/25603,2026-05-22T09:59:50Z,2026-05-22T11:40:57Z,2026-05-22T11:40:45Z,2026-05-22T11:40:45Z,johnstcn,,True,False,,main,fix/flake-model-override-message-count,True,1,19,6,1,5,4,1,"Fixes the flake in `TestSendMessageWithModelOverrideUpdatesLastModelConfigID` (and the same pattern in `TestSubsequentSendWithoutOverrideUsesPersistedModel`). ## Root Cause Both tests assert `require.Len(t, messages, 1)` immediately after a direct-send `CreateChatMessage`. The background chat daemon can process the message and insert an assistant response before the assertion runs, resulting in 2 messages instead of 1. ## Fix Replace the strict count assertion with `slices.IndexFunc` to find the"
25630,closed,chore: fix flake in TestResponsesInjectedTool,https://github.com/coder/coder/pull/25630,2026-05-22T21:21:01Z,2026-05-25T14:42:04Z,2026-05-25T14:41:56Z,2026-05-25T14:41:56Z,pawbana,,True,False,,main,pb/TestResponsesInjectedTool-flake-2,True,1,6,1,1,1,0,1,Fixes flake in TestResponsesInjectedTool. See https://github.com/coder/coder/pull/25630/changes/d9bfeb20092129127ad5e7958c5b8dbf46740527 for reproduction. Due to AsyncRecorded token usages may be recorded in different order then expected. Fixes: https://github.com/coder/internal/issues/1544
25633,closed,test(coderd/x/chatd): skip signal wake send flake,https://github.com/coder/coder/pull/25633,2026-05-22T23:00:20Z,2026-05-22T23:10:42Z,2026-05-22T23:10:31Z,2026-05-22T23:10:31Z,ibetitsmike,,True,False,,main,fix/eng-2727-chatd-signal-wake-flake,True,1,3,0,1,1,0,0,"Skips `TestSignalWakeSendMessage`, which flakes because the current chatd control notification flow can deliver stale status notifications after a new processing run starts. This mirrors the existing CODAGT-353 skips for the same stale-notification class and leaves the deterministic fix to that notification-flow refactor. Closes: ENG-2727 - flake-testsignalwakesendmessage > Generated by Coder Agents on behalf of @ibetitsmike."
25667,closed,ci: add Go test flake detector workflow,https://github.com/coder/coder/pull/25667,2026-05-26T04:25:42Z,2026-05-28T02:35:46Z,2026-05-28T02:35:37Z,2026-05-28T02:35:37Z,ethanndickson,,True,False,,main,ethan/go-test-flake-detector,True,2,91,1,2,4,3,5,Adds a `flake-go` workflow that hunts for ordering-dependent and racy Go tests on pull requests. The workflow runs only on PRs (cancelling earlier runs on new commits) and skips test execution when no Go test files changed. A single `flake_go` job uses [coder/whichtests](https://github.com/coder/whichtests) with `--coalesce` to compute the directly-modified `Test*` functions from the PR diff and emit them as one target row. The same job then runs those selected tests on a deliberately resource-c
25815,closed,fix(flake.nix): stop forcing musl biome binary in dev shell,https://github.com/coder/coder/pull/25815,2026-05-28T20:40:47Z,2026-05-28T21:02:40Z,2026-05-28T21:02:23Z,2026-05-28T21:02:23Z,geokat,,True,False,,main,george/stop-forcing-musl-biome-binary-in-nix-shell,True,1,0,8,1,1,0,0,"The nix-shell environment currently forces `BIOME_BINARY` to the musl Biome package. On my Ubuntu 24.04 nix-shell, that breaks `pnpm exec biome` because `pnpm install` only installs the host-matching glibc Biome package by default, so the forced musl package path is missing even though the default glibc Biome binary works when `BIOME_BINARY` is unset. This change removes the unconditional musl override from `flake.nix` and lets Biome use its normal platform resolution. I only verified this on Ub"
25911,closed,test(aibridge): soften SSE-event assertion in agentic_all_keys_fail to a FLAKE log,https://github.com/coder/coder/pull/25911,2026-06-01T14:55:11Z,2026-06-09T09:01:48Z,2026-06-09T09:01:37Z,,ssncferreira,,True,False,,main,ssncf/aibridge-flake-soft-check,False,2,9,0,2,0,0,2,Follow-up to https://github.com/coder/coder/pull/25654. Softens the SSE-event check in `agentic_all_keys_fail` to a FLAKE log so the known race no longer fails the test. Full reasoning in coder/internal#1524.
25924,closed,fix(cli): serialize TestUseKeyring subtests to avoid OS keyring flakes,https://github.com/coder/coder/pull/25924,2026-06-01T16:44:50Z,2026-06-04T14:44:06Z,2026-06-04T14:43:51Z,2026-06-04T14:43:51Z,zedkipp,,True,False,,main,zach/fix-keyring-test-parallel-1554,True,1,1,11,1,1,0,0,"`TestUseKeyring/Logout` flaked on Windows in CI: after `coder logout` returned `nil`, `env.keyring.Read(env.clientURL)` still returned the credential instead of `os.ErrNotExist`. The CI logs showed the logout HTTP call succeeded and the keyring service name and server URL were correct. The OS keyring is shared global state on Windows and macOS, and concurrent in-process access seems to produce intermittent failures on Windows (ERROR_NOT_FOUND, stale reads after delete). This change serializes Te"
25934,closed,ci: install gotestsum in flake check workflow,https://github.com/coder/coder/pull/25934,2026-06-01T18:02:19Z,2026-06-02T02:11:11Z,2026-06-02T02:11:01Z,2026-06-02T02:11:01Z,ThomasK33,,True,False,,main,ci/flake-check-install-gotestsum,True,1,1,1,1,2,0,0,"The Flake Check workflow runs `make test` through the `test-go-pg` action, which invokes `gotestsum`, but the workflow never installs it. The mise refactor (#25727) deleted the `setup-go` action that previously installed `gotestsum` implicitly, and added explicit `mise install ... go:gotest.tools/gotestsum` steps to every other Go test job. The flake check's `Install Go mise tools` step only listed `whichtests`, so the check fails with `gotestsum: command not found` whenever it selects changed t"
25981,closed,ci: extend flake-go timeout and bump test-count to 35,https://github.com/coder/coder/pull/25981,2026-06-02T14:01:38Z,2026-06-02T14:20:56Z,2026-06-02T14:20:43Z,2026-06-02T14:20:42Z,ethanndickson,,True,False,,main,ci-flake-wva4,True,1,5,2,1,1,0,0,"Two changes to make the `flake-go` workflow produce better signal when something hangs or flakes at low rates. **Job timeout (20m → 25m).** The Go-level `-timeout 20m` baked into `make test` (`Makefile:1428`) currently raced the runner's 20m hard-kill, so a hanging test got SIGTERM'd by Actions instead of SIGQUIT'd by Go, and we never got the goroutine dump. Bumping the workflow job to 25m mirrors the layering already used by `test-go-pg` in `ci.yaml:409` and gives Go's timeout the 5m head start"
26009,closed,ci: reduce flake-go parallelism to fit 4-vCPU runner,https://github.com/coder/coder/pull/26009,2026-06-03T02:17:41Z,2026-06-05T04:16:29Z,2026-06-05T04:16:19Z,,ethanndickson,,True,False,,main,ci/flake-go-reduce-parallelism,False,1,1,1,1,1,0,0,"The flake-go workflow runs on `depot-ubuntu-22.04-4` (4 vCPU, 16 GB). With `test-parallelism-packages=4` and `test-parallelism-tests=16`, the worst-case concurrency is 64 in-flight subtests, which OOMed the runner on PRs whose `whichtests` selection covered `./cli` and `./enterprise/cli` at the same time. Concrete example: run [26845700051](https://github.com/coder/coder/actions/runs/26845700051) peaked at 14.8 / 16 GB and the kernel SIGKILLed `cli.test` at 1m12s into the step. `gotestsum` corre"
26084,closed,fix: fix flakiness in nats localsub test,https://github.com/coder/coder/pull/26084,2026-06-04T23:33:25Z,2026-06-05T15:47:46Z,2026-06-05T15:47:36Z,2026-06-05T15:47:36Z,sreya,,True,False,,main,localsub-flake,True,1,29,31,1,1,0,0,fixes https://github.com/coder/internal/issues/1552
26132,closed,test: fix transport error flake,https://github.com/coder/coder/pull/26132,2026-06-08T10:51:52Z,2026-06-08T14:11:52Z,2026-06-08T14:11:37Z,2026-06-08T14:11:37Z,johnstcn,,True,False,,main,fix/eng-2840-transport-error-flake,True,2,17,6,2,7,10,3,"`TestResolveWorkspace/TransportError` could sometimes observe an HTTP 404 from a closing test server instead of a transport error. Make the test deterministic by injecting a failing `http.RoundTripper`, and add `testutil.RoundTripperFunc` for reuse. Generated by Coder Agents. <details> <summary>Implementation plan</summary> # Plan: Deterministic ResolveWorkspace transport error test ## Context `TestResolveWorkspace/TransportError` relied on closing an `httptest.Server` before making a request. C"
26199,closed,test(scaletest/workspacetraffic): fix RPTY close flake on graceful timeout,https://github.com/coder/coder/pull/26199,2026-06-09T21:36:45Z,2026-06-12T16:00:57Z,2026-06-12T16:00:44Z,2026-06-12T16:00:44Z,jscottmiller,,True,False,,main,fix/plat-116-rpty-close-flake,True,3,247,13,3,11,17,3,"## Summary Fixes the `TestRun/RPTY` flake tracked in PLAT-116 (`timeout waiting for read to finish`). `rptyConn.Close` sends `Ctrl+C` to interrupt the command, then waits up to 30s for the read to finish. The read only unblocks once the server closes the reconnecting PTY stream, which depends on the agent terminating the command under test (a `dd` reading stdin) and tearing down the backend. When the server-side teardown does not complete within 30s, `Close` returned a hard error and failed the "
